fico,dt_first_pi,flag_fthb,dt_matr,cd_msa,mi_pct,cnt_units,occpy_sts,cltv,dti,orig_upb,ltv,orig_int_rt,channel,ppmt_pnlty,amrtzn_type,st,prop_type,zipcode,id_loan,loan_purpose,orig_loan_term,cnt_borr,seller_name,servicer_name,flag_sc,id_loan_preharp,ind_afdl,ind_harp,cd_ppty_val_type,flag_int_only
745,202004,N,203503,12620,000,1,S,65,45,179000,65,3.125,R,N,FRM,ME,SF,04900,F20Q10004985,C,180,01,Other sellers,Other servicers,,,9,,2,N
662,202003,N,203502,38900,000,1,P,66,27,203000,66,3.5,R,N,FRM,WA,SF,98600,F20Q10004986,N,180,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,1,N
798,202003,N,205002,,12,1,S,85,27,404000,85,3.99,C,N,FRM,ME,SF,04600,F20Q10004987,P,360,02,TRUIST BANK,TRUIST BANK,,,9,,2,N
801,202003,N,203502,31540,000,1,P,53,17,510000,53,3,R,N,FRM,WI,SF,53900,F20Q10004988,C,180,02,Other sellers,Other servicers,,,9,,2,N
793,202003,N,205002,19660,000,1,S,80,24,136000,80,3.99,R,N,FRM,FL,SF,32100,F20Q10004989,P,360,01,Other sellers,"LAKEVIEW LOAN SERVICING, LLC",,,9,,2,N
783,202005,N,205004,,000,1,P,30,29,50000,30,3.75,C,N,FRM,MO,SF,65500,F20Q10004990,P,360,02,Other sellers,"PNC BANK, NA",,,9,,2,N
712,202003,N,205002,46700,000,1,P,80,44,492000,80,3.5,R,N,FRM,CA,SF,94500,F20Q10004991,P,360,01,Other sellers,Other servicers,,,9,,2,N
793,202003,N,205002,,000,1,P,30,18,120000,30,4,R,N,FRM,MI,SF,49000,F20Q10004992,C,360,02,Other sellers,Other servicers,,,9,,2,N
741,202003,N,205002,,000,1,I,54,50,410000,54,4.25,R,N,FRM,CO,SF,81600,F20Q10004993,N,360,02,Other sellers,Other servicers,,,9,,2,N
790,202003,N,203502,,000,1,P,80,41,498000,80,3,R,N,FRM,MI,SF,49800,F20Q10004994,N,180,02,Other sellers,"PNC BANK, NA",,,9,,2,N
809,202003,N,205002,49020,000,1,P,67,15,170000,67,3.5,R,N,FRM,VA,SF,22600,F20Q10004995,P,360,01,Other sellers,Other servicers,,,9,,2,N
750,202003,Y,205002,,000,1,P,58,31,82000,58,4,R,N,FRM,IN,SF,46500,F20Q10004996,P,360,03,Other sellers,Other servicers,,,9,,1,N
723,202003,N,205002,43780,000,1,P,80,23,94000,80,4,R,N,FRM,IN,SF,46500,F20Q10004997,C,360,01,Other sellers,Other servicers,,,9,,2,N
768,202003,N,205002,23060,000,1,P,70,35,80000,70,3.875,R,N,FRM,IN,SF,46800,F20Q10004998,N,360,01,Other sellers,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",,,H,,2,N
734,202003,N,205002,21140,000,1,P,33,22,115000,33,4,R,N,FRM,IN,SF,46500,F20Q10004999,C,360,02,Other sellers,Other servicers,,,9,,2,N
746,202003,N,205002,28940,000,1,P,80,42,82000,80,4.25,R,N,FRM,TN,CO,37900,F20Q10005000,P,360,01,Other sellers,Other servicers,,,9,,2,N
734,202002,N,205001,36740,30,1,P,95,49,394000,95,3.99,C,N,FRM,FL,PU,34700,F20Q10005001,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
807,202003,N,205002,38300,25,1,P,90,41,206000,90,3.875,C,N,FRM,PA,SF,15200,F20Q10005002,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
763,202003,N,204002,17460,000,1,P,66,19,355000,66,3.675,R,N,FRM,OH,SF,44200,F20Q10005003,N,240,01,Other sellers,Other servicers,,,9,,2,N
759,202004,N,203503,36420,000,1,P,60,40,146000,60,3.375,R,N,FRM,OK,SF,73000,F20Q10005004,C,180,02,Other sellers,Other servicers,,,9,,2,N
741,202003,N,205002,47460,000,1,P,80,24,324000,80,3.875,R,N,FRM,WA,SF,99300,F20Q10005005,C,360,01,Other sellers,Other servicers,,,9,,2,N
803,202004,N,203003,,000,1,P,35,23,99000,35,3.25,R,N,FRM,IL,SF,61000,F20Q10005006,C,120,02,Other sellers,Other servicers,,,9,,2,N
792,202003,N,204002,41700,000,1,I,73,48,150000,73,4.25,R,N,FRM,TX,PU,78100,F20Q10005007,P,240,01,Other sellers,"PNC BANK, NA",,,9,,2,N
772,202003,N,205002,35840,000,1,P,52,25,150000,52,3.75,R,N,FRM,FL,PU,34200,F20Q10005008,P,360,01,Other sellers,Other servicers,,,9,,2,N
774,202003,N,205002,48424,000,1,P,32,31,135000,32,3.75,R,N,FRM,FL,PU,33400,F20Q10005009,P,360,01,Other sellers,Other servicers,,,9,,2,N
784,202003,Y,205002,31140,30,1,P,95,14,152000,95,3.75,C,N,FRM,IN,SF,47100,F20Q10005010,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
715,202003,N,205002,12420,000,1,P,68,35,370000,68,3.99,C,N,FRM,TX,PU,78700,F20Q10005011,C,360,02,TRUIST BANK,TRUIST BANK,,,9,,2,N
781,202003,N,205002,18580,000,1,I,75,34,145000,75,4.625,R,N,FRM,TX,CO,78300,F20Q10005012,P,360,01,Other sellers,Other servicers,,,9,,2,N
785,202003,N,203502,38060,000,1,S,77,18,179000,77,3.375,C,N,FRM,AZ,SF,85300,F20Q10005013,P,180,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
777,202003,N,205002,43420,000,1,I,74,41,70000,74,4.625,C,N,FRM,AZ,SF,85600,F20Q10005014,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
759,202003,N,205002,,000,1,P,63,31,456000,63,4,B,N,FRM,CO,SF,81300,F20Q10005015,C,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,2,N
813,202003,N,205002,48424,000,1,P,66,39,332000,66,4,R,N,FRM,FL,PU,33400,F20Q10005016,C,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
745,202003,Y,205002,35840,000,1,P,80,47,244000,80,3.999,R,N,FRM,FL,PU,34200,F20Q10005017,P,360,02,Other sellers,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
789,202003,Y,205002,22744,35,1,P,97,43,339000,97,4.25,R,N,FRM,FL,PU,33000,F20Q10005018,P,360,02,Other sellers,Other servicers,,,9,,2,N
721,202003,N,205002,20700,25,1,P,90,31,333000,90,4,R,N,FRM,PA,SF,18300,F20Q10005019,P,360,01,Other sellers,Other servicers,,,9,,2,N
728,202003,N,205002,38900,30,1,P,92,47,415000,92,4,R,N,FRM,OR,PU,97000,F20Q10005020,N,360,01,Other sellers,U.S. BANK N.A.,,,9,,2,N
724,202003,Y,205002,40140,000,1,P,80,32,388000,80,4.375,R,N,FRM,CA,SF,92500,F20Q10005021,P,360,02,Other sellers,U.S. BANK N.A.,,,9,,2,N
800,202004,N,205003,38900,000,1,P,80,20,458000,80,3.75,R,N,FRM,OR,SF,97000,F20Q10005022,N,360,02,Other sellers,Other servicers,,,9,,1,N
694,202003,N,203502,,000,1,P,80,44,124000,80,3,R,N,FRM,TN,SF,37100,F20Q10005023,C,180,02,Other sellers,Other servicers,,,9,,2,N
793,202003,N,205002,47664,000,1,P,52,27,83000,52,3.625,R,N,FRM,MI,SF,48000,F20Q10005024,N,360,02,Other sellers,Other servicers,,,9,,2,N
797,202003,N,203502,24780,000,1,I,71,30,96000,71,3.75,R,N,FRM,NC,SF,28500,F20Q10005025,N,180,02,Other sellers,Other servicers,,,9,,2,N
797,202003,N,203502,24780,000,1,I,56,29,75000,56,3.75,R,N,FRM,NC,SF,27800,F20Q10005026,N,180,02,Other sellers,Other servicers,,,9,,2,N
752,202004,N,205003,12060,000,1,P,78,35,312000,78,3.75,R,N,FRM,GA,SF,30000,F20Q10005027,N,360,02,Other sellers,Other servicers,,,9,,2,N
806,202003,N,205002,,000,1,P,48,24,105000,48,3.625,R,N,FRM,OH,SF,44800,F20Q10005028,P,360,01,Other sellers,Other servicers,,,9,,2,N
736,202003,N,203002,,000,1,I,80,32,42000,80,3.25,R,N,FRM,OH,SF,43500,F20Q10005029,N,120,01,Other sellers,Other servicers,,,9,,2,N
782,202003,N,205002,,000,1,I,75,39,74000,75,3.875,R,N,FRM,OH,SF,43500,F20Q10005030,P,360,01,Other sellers,Other servicers,,,9,,2,N
704,202003,N,205002,24580,000,1,P,67,35,188000,67,4,C,N,FRM,WI,SF,54300,F20Q10005031,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
754,202003,N,205002,19740,30,1,P,95,41,306000,95,3.875,C,N,FRM,CO,SF,80200,F20Q10005032,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
783,202003,N,205002,19804,25,1,P,90,48,146000,90,4.375,C,N,FRM,MI,SF,48100,F20Q10005033,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
668,202004,N,205003,,000,1,P,53,33,152000,53,3.75,R,N,FRM,NH,SF,03500,F20Q10005034,N,360,02,Other sellers,Other servicers,,,9,,2,N
788,202004,N,205003,41180,000,1,P,80,22,174000,80,3.875,R,N,FRM,IL,SF,62000,F20Q10005035,C,360,01,Other sellers,Other servicers,,,9,,2,N
769,202004,N,205003,38900,000,1,P,58,39,286000,58,3.75,R,N,FRM,OR,SF,97200,F20Q10005036,C,360,02,Other sellers,Other servicers,,,9,,2,N
748,202003,N,203502,16740,000,1,P,80,42,510000,54,3.375,R,N,FRM,NC,PU,28000,F20Q10005037,P,180,01,Other sellers,Other servicers,,,9,,2,N
690,202002,N,203501,16740,000,1,P,80,20,166000,80,3.25,R,N,FRM,NC,CO,28200,F20Q10005038,N,180,01,Other sellers,Other servicers,,,9,,1,N
696,202003,N,205002,,30,1,P,95,31,114000,95,3.625,R,N,FRM,OH,SF,45800,F20Q10005039,P,360,02,Other sellers,Other servicers,,,9,,2,N
676,202003,N,203502,18140,000,1,P,80,28,164000,80,3.75,R,N,FRM,OH,SF,43000,F20Q10005040,C,180,02,Other sellers,Other servicers,,,9,,2,N
796,202003,N,205002,18140,000,1,P,61,29,159000,61,3.75,R,N,FRM,OH,PU,43000,F20Q10005041,N,360,02,Other sellers,Other servicers,,,9,,2,N
691,202002,Y,205001,41700,30,1,P,95,36,164000,95,5.125,R,N,FRM,TX,SF,78200,F20Q10005042,P,360,01,Other sellers,Other servicers,,,9,,2,N
801,202003,N,205002,41700,000,1,P,64,33,230000,64,3.75,R,N,FRM,TX,PU,78200,F20Q10005043,N,360,01,Other sellers,Other servicers,,,9,,1,N
809,202003,N,205002,,000,1,P,80,32,441000,80,4.125,R,N,FRM,NM,PU,87500,F20Q10005044,P,360,01,Other sellers,Other servicers,,,9,,2,N
793,202003,N,205002,46140,000,1,P,72,15,508000,72,3.75,R,N,FRM,OK,SF,74100,F20Q10005045,N,360,01,Other sellers,Other servicers,,,9,,2,N
784,202003,N,205002,46140,000,1,P,65,29,355000,65,3.75,R,N,FRM,OK,PU,74100,F20Q10005046,N,360,02,Other sellers,Other servicers,,,9,,1,N
714,202004,N,203503,11180,000,1,P,67,40,381000,67,3.125,R,N,FRM,IA,SF,50100,F20Q10005047,N,180,01,Other sellers,Other servicers,,,9,,2,N
749,202003,N,205002,24340,000,1,P,80,29,160000,80,3.75,R,N,FRM,MI,SF,48800,F20Q10005048,N,360,01,Other sellers,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",,,9,,2,N
685,202004,N,203503,,000,1,I,80,26,134000,80,4.375,R,N,FRM,OK,SF,74800,F20Q10005049,P,180,01,Other sellers,Other servicers,,,9,,2,N
816,202004,N,205003,,000,1,P,46,42,120000,46,3.75,R,N,FRM,VT,SF,05600,F20Q10005050,C,360,01,Other sellers,Other servicers,,,9,,2,N
782,202003,N,203502,42540,000,1,P,65,17,141000,65,3,R,N,FRM,PA,SF,18400,F20Q10005051,N,180,02,Other sellers,Other servicers,,,9,,2,N
758,202004,N,205003,24420,000,1,P,41,42,200000,41,4,R,N,FRM,OR,SF,97500,F20Q10005052,N,360,02,Other sellers,Other servicers,,,9,,2,N
736,202003,N,204002,33460,000,1,P,69,48,459000,69,3.5,R,N,FRM,MN,PU,55000,F20Q10005053,C,240,02,Other sellers,Other servicers,,,9,,2,N
699,202003,N,203502,19124,000,1,P,22,45,65000,22,4.25,R,N,FRM,TX,SF,75000,F20Q10005054,C,180,02,Other sellers,Other servicers,,,9,,2,N
807,202003,N,203502,33874,000,1,P,69,20,272000,69,3,R,N,FRM,PA,SF,19500,F20Q10005055,N,180,02,Other sellers,Other servicers,,,9,,2,N
744,202003,N,205002,23104,30,1,P,95,23,195000,95,3.75,R,N,FRM,TX,SF,76000,F20Q10005056,N,360,01,Other sellers,Other servicers,,,9,,2,N
649,202003,N,205002,47894,000,1,P,68,46,440000,68,4.125,C,N,FRM,MD,SF,20700,F20Q10005057,N,360,02,U.S. BANK N.A.,U.S. BANK N.A.,,,9,,2,N
744,202003,N,205002,26420,000,4,I,75,41,180000,75,5,R,N,FRM,TX,SF,77000,F20Q10005058,P,360,01,Other sellers,Other servicers,,,9,,2,N
770,202003,Y,205002,23060,30,1,P,95,18,170000,95,3.75,R,N,FRM,IN,SF,46800,F20Q10005059,P,360,01,Other sellers,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",,,9,,2,N
796,202003,N,203502,28420,000,1,P,34,18,155000,34,3.375,C,N,FRM,WA,SF,99300,F20Q10005060,P,180,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
772,202003,N,203502,34820,12,1,S,87,41,357000,87,2.99,C,N,FRM,SC,PU,29500,F20Q10005061,N,180,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
786,202003,N,205002,23104,000,1,P,70,35,170000,70,3.875,C,N,FRM,TX,SF,76100,F20Q10005062,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
772,202003,Y,205002,39580,30,1,P,95,33,400000,95,3.5,B,N,FRM,NC,PU,27500,F20Q10005063,P,360,01,"LOANDEPOT.COM, LLC","LOANDEPOT.COM, LLC",,,9,,2,N
812,202003,N,205002,26900,000,1,I,75,26,161000,75,4,B,N,FRM,IN,CO,46000,F20Q10005064,P,360,01,Other sellers,Other servicers,,,9,,2,N
795,202003,N,205002,42100,000,1,P,61,30,260000,52,3.75,C,N,FRM,CA,CO,95000,F20Q10005065,N,360,01,Other sellers,MATRIX FINANCIAL SERVICES CORPORATION,,,9,,1,N
692,202003,N,205002,26620,000,1,P,53,12,280000,53,3.5,R,N,FRM,AL,PU,35700,F20Q10005066,P,360,02,Other sellers,Other servicers,,,9,,2,N
778,202003,N,205002,,000,1,P,75,46,482000,75,3.75,B,N,FRM,CA,SF,95900,F20Q10005067,N,360,01,Other sellers,Other servicers,,,9,,1,N
812,202003,N,205002,37340,000,1,P,56,42,150000,56,3.875,C,N,FRM,FL,SF,32900,F20Q10005068,P,360,01,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
783,202004,N,205003,49620,000,1,P,60,41,315000,60,3.75,R,N,FRM,PA,SF,17300,F20Q10005069,P,360,02,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
780,202003,Y,205002,10540,000,1,P,80,44,229000,80,3.625,R,N,FRM,OR,SF,97300,F20Q10005070,P,360,02,Other sellers,Other servicers,,,9,,1,N
723,202002,Y,205001,43780,25,1,P,97,28,73000,97,4.25,R,N,FRM,IN,SF,46600,F20Q10005071,P,360,01,Other sellers,"FIFTH THIRD BANK, NATIONAL ASSOCIATION",,,H,,2,N
794,202003,N,205002,37340,000,1,P,80,32,196000,80,4.125,C,N,FRM,FL,PU,32700,F20Q10005072,C,360,01,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,9,,2,N
775,202003,Y,205002,33460,35,1,P,97,37,352000,97,3.99,R,N,FRM,MN,SF,55300,F20Q10005073,P,360,02,Other sellers,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
792,202003,N,205002,31140,000,1,P,80,34,272000,80,3.75,R,N,FRM,KY,SF,40200,F20Q10005074,P,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
669,202003,N,205002,12420,000,1,P,30,37,484000,30,3.875,R,N,FRM,TX,SF,78700,F20Q10005075,C,360,02,Other sellers,Other servicers,,,9,,2,N
712,202003,N,205002,42644,000,1,I,75,31,210000,75,4.75,R,N,FRM,WA,SF,98000,F20Q10005076,P,360,01,Other sellers,Other servicers,,,9,,2,N
768,202003,N,205002,30140,000,1,P,80,32,165000,80,3.625,R,N,FRM,PA,SF,17000,F20Q10005077,N,360,01,Other sellers,Other servicers,,,9,,2,N
762,202003,N,205002,39660,000,1,I,75,40,133000,75,4,R,N,FRM,SD,SF,57700,F20Q10005078,P,360,02,Other sellers,Other servicers,,,9,,2,N
788,202003,N,204002,23104,000,1,I,63,43,150000,63,4,R,N,FRM,TX,PU,76000,F20Q10005079,N,240,01,Other sellers,Other servicers,,,9,,2,N
703,202003,N,203502,,000,1,P,80,41,148000,80,3.5,R,N,FRM,TX,SF,76400,F20Q10005080,C,180,02,Other sellers,Other servicers,,,9,,2,N
747,202003,N,205002,36420,000,2,I,70,43,98000,70,5.625,R,N,FRM,OK,SF,73100,F20Q10005081,C,360,01,Other sellers,Other servicers,,,9,,2,N
782,202003,N,205002,29820,000,1,I,75,45,289000,75,4.125,C,N,FRM,NV,PU,89000,F20Q10005082,P,360,02,U.S. BANK N.A.,U.S. BANK N.A.,,,9,,2,N
744,202003,N,205002,,000,1,P,80,46,196000,80,3.875,R,N,FRM,MI,SF,49600,F20Q10005083,C,360,02,Other sellers,Other servicers,,,9,,2,N
714,202003,N,204002,29820,000,1,I,60,25,130000,60,4.375,R,N,FRM,NV,SF,89100,F20Q10005084,N,240,02,Other sellers,Other servicers,,,9,,2,N
702,202003,N,205002,40140,000,1,P,64,45,187000,64,3.99,R,N,FRM,CA,PU,92300,F20Q10005085,N,360,02,Other sellers,Other servicers,,,9,,2,N
731,202003,Y,205002,41420,30,1,P,95,39,266000,95,3.875,R,N,FRM,OR,SF,97300,F20Q10005086,P,360,02,Other sellers,Other servicers,,,9,,2,N
807,202003,N,205002,29820,000,1,P,75,35,375000,75,3.75,R,N,FRM,NV,SF,89000,F20Q10005087,P,360,02,Other sellers,Other servicers,,,9,,2,N
795,202003,N,205002,38060,000,1,P,80,45,271000,80,3.99,R,N,FRM,AZ,PU,85300,F20Q10005088,P,360,02,Other sellers,Other servicers,,,9,,2,N
810,202003,N,205002,48300,000,1,P,80,35,266000,80,4.25,R,N,FRM,WA,PU,98800,F20Q10005089,P,360,01,Other sellers,Other servicers,,,9,,1,N
731,202003,N,205002,38900,000,1,P,64,43,328000,64,3.99,R,N,FRM,OR,SF,97100,F20Q10005090,C,360,02,Other sellers,Other servicers,,,9,,2,N
770,202003,N,205002,29100,12,1,P,85,26,154000,85,3.625,R,N,FRM,WI,SF,54600,F20Q10005091,N,360,01,Other sellers,Other servicers,,,9,,2,N
786,202003,N,203502,,000,1,S,51,32,150000,51,3.125,R,N,FRM,MO,PU,65600,F20Q10005092,C,180,02,Other sellers,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
817,202003,N,205002,45780,12,1,I,85,24,38000,85,4.25,R,N,FRM,OH,SF,43500,F20Q10005093,P,360,02,Other sellers,Other servicers,,,9,,2,N
751,202003,N,205002,36084,30,1,P,95,49,475000,95,3.875,R,N,FRM,CA,SF,94500,F20Q10005094,P,360,01,Other sellers,Other servicers,,,9,,2,N
736,202003,N,205002,12060,12,1,P,88,21,235000,88,3.75,R,N,FRM,GA,PU,30100,F20Q10005095,P,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
767,202003,N,205002,17460,000,1,P,67,32,217000,67,3.875,R,N,FRM,OH,SF,44100,F20Q10005096,C,360,01,Other sellers,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
739,202003,N,205002,12420,30,1,P,95,50,449000,95,4.25,R,N,FRM,TX,PU,78700,F20Q10005097,P,360,02,Other sellers,U.S. BANK N.A.,,,9,,2,N
808,202003,N,205002,47894,000,1,P,67,44,400000,67,3.75,R,N,FRM,VA,SF,20100,F20Q10005098,P,360,02,Other sellers,Other servicers,,,9,,2,N
759,202003,Y,205002,31700,35,1,P,97,26,420000,97,3.99,R,N,FRM,NH,SF,03100,F20Q10005099,P,360,02,Other sellers,FREEDOM MORTGAGE CORPORATION,,,9,,2,N
711,202003,N,205002,27260,000,1,P,80,22,342000,80,3.99,R,N,FRM,FL,PU,32200,F20Q10005100,P,360,02,Other sellers,"PNC BANK, NA",,,9,,2,N
787,202003,N,203502,,000,1,S,48,38,366000,48,2.99,C,N,FRM,CA,PU,95900,F20Q10005101,N,180,02,Other sellers,MATRIX FINANCIAL SERVICES CORPORATION,,,9,,1,N
790,202003,N,205002,35084,000,1,P,43,38,280000,43,3.5,R,N,FRM,NJ,CO,07900,F20Q10005102,N,360,01,Other sellers,Other servicers,,,9,,2,N
767,202003,Y,205002,41540,30,1,P,95,38,228000,95,3.875,R,N,FRM,MD,CO,21800,F20Q10005103,P,360,03,Other sellers,NEW RESIDENTIAL MORTGAGE LLC,,,9,,2,N
778,202003,N,205002,37340,30,1,P,95,50,345000,95,3.75,R,N,FRM,FL,PU,32900,F20Q10005104,P,360,01,Other sellers,NEW RESIDENTIAL MORTGAGE LLC,,,9,,2,N
776,202003,N,205002,41540,000,1,S,60,24,310000,60,3.75,R,N,FRM,MD,CO,21800,F20Q10005105,P,360,02,Other sellers,NEW RESIDENTIAL MORTGAGE LLC,,,9,,2,N
773,202003,N,205002,36980,000,1,P,79,29,145000,79,3.625,R,N,FRM,KY,SF,42300,F20Q10005106,P,360,02,Other sellers,Other servicers,,,9,,2,N
742,202003,N,205002,12060,000,1,P,80,47,85000,80,3.875,R,N,FRM,GA,CO,30000,F20Q10005107,P,360,01,Other sellers,"PNC BANK, NA",,,9,,2,N
803,202003,N,205002,36084,000,1,P,80,47,348000,80,3.99,B,N,FRM,CA,CO,94500,F20Q10005108,P,360,01,Other sellers,Other servicers,,,9,,2,N
750,202003,N,205002,26420,000,1,I,75,33,135000,75,4.25,R,N,FRM,TX,PU,77300,F20Q10005109,P,360,02,Other sellers,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
809,202003,N,205002,39580,000,1,I,54,40,210000,54,5,R,N,FRM,NC,PU,27500,F20Q10005110,C,360,01,Other sellers,PHH MORTGAGE CORPORATION,,,9,,2,N
797,202003,Y,205002,,000,1,P,48,48,120000,48,4.25,B,N,FRM,MI,CO,49600,F20Q10005111,P,360,01,"UNITED SHORE FINANCIAL SERVICES, LLC","UNITED WHOLESALE MORTGAGE, LLC",,,9,,2,N
770,202003,N,205002,36980,000,1,P,79,27,211000,79,4.25,R,N,FRM,KY,SF,42300,F20Q10005112,C,360,02,Other sellers,Other servicers,,,9,,2,N
780,202003,N,203502,17900,000,1,I,60,49,64000,60,4.5,R,N,FRM,SC,SF,29200,F20Q10005113,C,180,01,Other sellers,Other servicers,,,9,,2,N
699,202003,N,205002,27740,000,1,P,42,37,104000,42,3.75,R,N,FRM,TN,SF,37600,F20Q10005114,N,360,02,Other sellers,"PNC BANK, NA",,,9,,1,N
752,202003,N,203502,,25,1,P,95,24,84000,95,3.5,R,N,FRM,IN,SF,46000,F20Q10005115,N,180,01,Other sellers,"PNC BANK, NA",,,9,,2,N
644,202003,N,203502,19124,000,1,P,70,42,137000,70,4.25,R,N,FRM,TX,SF,76200,F20Q10005116,C,180,01,Other sellers,Other servicers,,,9,,2,N
687,202003,N,205002,17460,30,1,P,95,34,71000,95,4.25,R,N,FRM,OH,SF,44100,F20Q10005117,P,360,01,Other sellers,Other servicers,,,9,,2,N
714,202003,N,205002,42100,000,1,P,7,41,65000,7,4.25,R,N,FRM,CA,SF,95000,F20Q10005118,C,360,01,Other sellers,Other servicers,,,9,,2,N
643,202003,N,203502,,000,1,P,54,44,83000,54,4,R,N,FRM,TX,SF,77300,F20Q10005119,C,180,01,Other sellers,"PNC BANK, NA",,,9,,2,N
724,202003,N,204502,39580,000,1,P,50,30,60000,50,4.25,R,N,FRM,NC,SF,27500,F20Q10005120,C,300,02,Other sellers,"PNC BANK, NA",,,9,,2,N
766,202003,N,204002,38300,000,1,P,45,14,185000,45,3.375,B,N,FRM,PA,PU,15200,F20Q10005121,P,240,02,Other sellers,NATIONSTAR MORTGAGE LLC DBA MR. COOPER,,,9,,2,N
753,202003,N,205002,38060,000,1,P,55,45,354000,55,3.5,R,N,FRM,AZ,SF,85000,F20Q10005122,N,360,01,Other sellers,Other servicers,,,9,,1,N
715,202003,N,205002,35084,000,2,I,75,33,169000,75,4.99,C,N,FRM,NJ,SF,07000,F20Q10005123,P,360,02,"JPMORGAN CHASE BANK, NATIONAL ASSOCIATION","JPMORGAN CHASE BANK, NATIONAL ASSOCIATION",,,9,,2,N
807,202003,N,205002,28740,000,1,P,52,21,198000,52,3.75,R,N,FRM,NY,SF,12400,F20Q10005124,C,360,01,Other sellers,Other servicers,,,9,,2,N
797,202003,Y,205002,35614,000,1,P,57,41,245000,57,3.625,R,N,FRM,NJ,SF,07000,F20Q10005125,P,360,01,"LOANDEPOT.COM, LLC","LOANDEPOT.COM, LLC",,,9,,1,N
739,202003,Y,205002,45780,000,1,P,80,29,57000,80,3.75,R,N,FRM,OH,SF,43600,F20Q10005126,P,360,02,Other sellers,Other servicers,,,9,,2,N
808,202003,Y,205002,26900,30,1,P,95,27,141000,95,3.75,R,N,FRM,IN,PU,46200,F20Q10005127,P,360,01,Other sellers,Other servicers,,,9,,2,N
786,202004,N,203503,48140,000,1,P,38,27,53000,38,3.25,R,N,FRM,WI,SF,54400,F20Q10005128,C,180,01,Other sellers,Other servicers,,,9,,2,N
791,202003,N,205002,26900,12,1,P,85,33,259000,85,4,C,N,FRM,IN,PU,46000,F20Q10005129,P,360,01,"WELLS FARGO BANK, N.A.","WELLS FARGO BANK, N.A.",,,9,,2,N
668,202003,N,205002,12420,000,1,P,75,24,131000,75,5.125,R,N,FRM,TX,SF,78600,F20Q10005130,C,360,01,Other sellers,Other servicers,,,9,,2,N
733,202003,N,204502,16740,000,1,P,70,24,80000,70,4.25,R,N,FRM,NC,SF,27000,F20Q10005131,C,300,01,Other sellers,"PNC BANK, NA",,,9,,2,N
671,202003,N,204002,23104,000,1,P,68,46,129000,68,4.125,R,N,FRM,TX,SF,76000,F20Q10005132,C,240,01,Other sellers,"PNC BANK, NA",,,9,,2,N
794,202003,Y,205002,35614,25,1,P,90,41,581000,90,3.5,R,N,FRM,NY,SF,10600,F20Q10005133,P,360,01,"LOANDEPOT.COM, LLC","LOANDEPOT.COM, LLC",Y,,9,,2,N
